contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
cn_080613_5_ph_rerun_000000000488	8326	No	NA	11	6	0	Low-quality	Genome-fragment	17.62	AAI-based (high-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1348395	4001	No	NA	9	7	0	Low-quality	Genome-fragment	7.7	HMM-based (lower-bound)	0.0	1.0	
cn_080613_5_ph_rerun_000000000185	9233	No	NA	14	1	1	Low-quality	Genome-fragment	8.06	AAI-based (medium-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1701466	3928	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080613_5_ph_rerun_000000000229	7009	No	NA	14	5	0	Low-quality	Genome-fragment	15.56	AAI-based (high-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1116934	3127	No	NA	8	1	0	Low-quality	Genome-fragment	1.18	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_190436	3428	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_1236357	3628	No	NA	9	5	0	Low-quality	Genome-fragment	5.41	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_534656	3825	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_301367	2638	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_767873	4616	No	NA	11	1	0	Low-quality	Genome-fragment	7.4	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1004049	3426	No	NA	9	2	0	Low-quality	Genome-fragment	2.19	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_767886	3797	No	NA	6	1	0	Low-quality	Genome-fragment	5.44	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1586778	3842	No	NA	6	2	0	Low-quality	Genome-fragment	9.33	AAI-based (high-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_301631	4916	No	NA	11	9	0	Low-quality	Genome-fragment	10.04	AAI-based (medium-confidence)	0.0	1.0	
cn_080613_5_ph_rerun_000000000375	6390	No	NA	17	2	0	Low-quality	Genome-fragment	4.1	HMM-based (lower-bound)	0.0	1.0	
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_81_k141_191271	2848	No	NA	4	3	0	Low-quality	Genome-fragment	8.05	AAI-based (high-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_652593	3979	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080613_5_ph_rerun_000000000530	8261	No	NA	15	2	0	Low-quality	Genome-fragment	13.63	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_421212	4536	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_768266	2516	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
080613_5_ph_rerun_k141_1471495	2780	No	NA	6	4	0	Low-quality	Genome-fragment	6.95	AAI-based (high-confidence)	0.0	1.0	
cn_080613_5_ph_rerun_000000000065	6195	No	NA	6	1	0	Low-quality	Genome-fragment	7.43	AAI-based (high-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1702776	2829	No	NA	5	3	0	Low-quality	Genome-fragment	4.13	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1350057	2734	No	NA	6	5	0	Low-quality	Genome-fragment	5.71	AAI-based (medium-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1587621	2552	No	NA	3	2	0	Low-quality	Genome-fragment	23.79	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1118667	4076	No	NA	5	4	0	Low-quality	Genome-fragment	5.18	HMM-based (lower-bound)	0.0	1.0	
cn_080613_5_ph_rerun_000000000259	8580	No	NA	23	4	0	Low-quality	Genome-fragment	13.78	HMM-based (lower-bound)	0.0	1.0	
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_23_k141_1587757	2592	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_71833	2575	No	NA	1	1	0	Low-quality	Genome-fragment	39.27	AAI-based (high-confidence)	0.0	1.0	
cn_080613_5_ph_rerun_000000000320	32160	No	NA	51	11	0	Low-quality	Genome-fragment	41.88	HMM-based (lower-bound)	0.0	1.0	
cn_080613_5_ph_rerun_000000000121	5433	No	NA	9	5	0	Low-quality	Genome-fragment	5.93	HMM-based (lower-bound)	0.0	1.0	
cn_080613_5_ph_rerun_000000000445	7634	No	NA	8	8	0	Low-quality	Genome-fragment	14.15	AAI-based (medium-confidence)	0.0	1.0	
cn_080613_5_ph_rerun_000000000556	5207	No	NA	9	4	0	Low-quality	Genome-fragment	7.31	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_193463	2755	No	NA	6	6	0	Low-quality	Genome-fragment	5.8	AAI-based (medium-confidence)	0.0	1.0	
cn_080613_5_ph_rerun_000000000219	20492	No	NA	39	14	0	Low-quality	Genome-fragment	39.83	AAI-based (medium-confidence)	0.0	1.0	
cn_080613_5_ph_rerun_000000000041	67699	No	NA	41	9	0	Low-quality	Genome-fragment	26.14	AAI-based (medium-confidence)	0.0	1.01	
cn_080613_5_ph_rerun_000000000182	6261	No	NA	6	3	0	Low-quality	Genome-fragment	15.62	AAI-based (medium-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_72783	4461	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_537292	3249	No	NA	5	1	0	Low-quality	Genome-fragment	4.82	HMM-based (lower-bound)	0.0	1.0	
cn_080613_5_ph_rerun_000000000127	8424	No	NA	11	9	0	Low-quality	Genome-fragment	13.45	AAI-based (high-confidence)	0.0	1.0	
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_95_k141_1473593	3564	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080613_5_ph_rerun_000000000094	6134	No	NA	8	2	0	Low-quality	Genome-fragment	10.97	HMM-based (lower-bound)	0.0	1.0	
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_1_k141_1239255	2717	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080613_5_ph_rerun_000000000521	5027	No	NA	9	7	0	Low-quality	Genome-fragment	7.51	AAI-based (medium-confidence)	0.0	1.0	
cn_080613_5_ph_rerun_000000000480	6738	No	NA	13	2	0	Low-quality	Genome-fragment	10.14	AAI-based (medium-confidence)	0.0	1.0	
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_100_k141_1589387	3042	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_655481	3405	No	NA	5	4	0	Low-quality	Genome-fragment	7.22	AAI-based (medium-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_770786	6000	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_1589614	3007	No	NA	5	3	0	Low-quality	Genome-fragment	4.97	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1474215	7267	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
raw-080813-7-mc_bin_3_k141_1007657	2753	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_1120827	3423	No	NA	2	1	0	Low-quality	Genome-fragment	31.91	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_538392	3816	No	NA	5	3	0	Low-quality	Genome-fragment	6.3	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_887500	2941	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_194797	3202	No	NA	4	4	0	Low-quality	Genome-fragment	5.16	AAI-based (medium-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1474670	4622	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080613_5_ph_rerun_000000000049	9273	No	NA	15	7	1	Low-quality	Genome-fragment	18.68	AAI-based (medium-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1823205	4185	No	NA	9	3	0	Low-quality	Genome-fragment	5.7	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1121625	4649	No	NA	10	2	0	Low-quality	Genome-fragment	6.57	HMM-based (lower-bound)	0.0	1.01	
080613_5_ph_rerun_k141_1008584	2646	No	NA	2	2	0	Low-quality	Genome-fragment	3.08	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_657041	3197	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_657114	2514	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080613_5_ph_rerun_000000000225	6711	No	NA	20	1	0	Low-quality	Genome-fragment	3.98	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1353731	2905	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080613_5_ph_rerun_000000000552	7462	No	NA	19	1	0	Low-quality	Genome-fragment	9.87	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1591356	3183	No	NA	3	1	0	Low-quality	Genome-fragment	6.46	AAI-based (medium-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_195857	3024	No	NA	6	1	0	Low-quality	Genome-fragment	3.57	HMM-based (lower-bound)	0.0	1.02	
080613_5_ph_rerun_k141_657437	4043	No	NA	4	2	0	Low-quality	Genome-fragment	13.41	HMM-based (lower-bound)	0.0	1.0	
cn_080613_5_ph_rerun_000000000156	5168	No	NA	13	3	0	Low-quality	Genome-fragment	9.06	HMM-based (lower-bound)	0.0	1.0	
cn_080613_5_ph_rerun_000000000553	10048	No	NA	23	1	0	Low-quality	Genome-fragment	26.39	AAI-based (medium-confidence)	0.0	1.0	
cn_080613_5_ph_rerun_000000000524	5552	No	NA	9	7	0	Low-quality	Genome-fragment	7.72	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1354425	4190	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_1242017	3700	No	NA	1	1	0	Low-quality	Genome-fragment	2.56	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_425800	3137	No	NA	3	3	0	Low-quality	Genome-fragment	3.78	HMM-based (lower-bound)	0.0	1.0	
cn_080613_5_ph_rerun_000000000107	7074	No	NA	7	1	0	Low-quality	Genome-fragment	4.69	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1476627	2856	No	NA	2	2	0	Low-quality	Genome-fragment	3.63	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1354556	2611	No	NA	2	1	0	Low-quality	Genome-fragment	3.04	AAI-based (medium-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1122992	2822	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_75755	3839	No	NA	11	2	0	Low-quality	Genome-fragment	2.08	HMM-based (lower-bound)	0.0	1.0	
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_70_k141_1123316	3416	No	NA	8	3	0	Low-quality	Genome-fragment	8.19	AAI-based (medium-confidence)	0.0	1.0	
cn_080613_5_ph_rerun_000000000507	45669	No	NA	70	49	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1592571	14102	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
080613_5_ph_rerun_k141_1825074	2719	No	NA	3	3	0	Low-quality	Genome-fragment	5.37	AAI-based (high-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1592830	3437	No	NA	5	5	0	Low-quality	Genome-fragment	11.31	AAI-based (high-confidence)	0.0	1.0	
cn_080613_5_ph_rerun_000000000244	7537	No	NA	9	3	0	Low-quality	Genome-fragment	8.08	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1477854	3294	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_1124225	3589	No	NA	2	0	1	Low-quality	Genome-fragment	1.96	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_890454	3616	No	NA	6	1	0	Low-quality	Genome-fragment	7.12	AAI-based (medium-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_541899	4523	No	NA	6	1	0	Low-quality	Genome-fragment	2.89	HMM-based (lower-bound)	0.0	1.0	
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_201_k141_427430	7146	No	NA	10	2	0	Low-quality	Genome-fragment	2.76	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1826006	2963	No	NA	5	2	0	Low-quality	Genome-fragment	3.31	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1243400	2608	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_1356199	2776	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_427591	2589	No	NA	4	1	0	Low-quality	Genome-fragment	10.23	AAI-based (high-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_659619	3899	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_77213	14420	No	NA	16	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_1243891	2592	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_1012447	4812	No	NA	14	2	0	Low-quality	Genome-fragment	9.73	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1594438	27862	No	NA	16	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_1012536	4329	No	NA	11	1	0	Low-quality	Genome-fragment	9.77	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1357366	3305	No	NA	1	0	0	Low-quality	Genome-fragment	3.25	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_1357485	5479	No	NA	11	1	1	Low-quality	Genome-fragment	8.33	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1710109	12593	No	NA	12	1	1	Low-quality	Genome-fragment	3.78	HMM-based (lower-bound)	0.0	1.0	
cn_080613_5_ph_rerun_000000000242	6748	No	NA	11	7	0	Low-quality	Genome-fragment	14.08	AAI-based (high-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1357686	4385	No	NA	6	2	0	Low-quality	Genome-fragment	4.29	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1357701	4319	No	NA	3	3	0	Low-quality	Genome-fragment	8.57	AAI-based (medium-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1710347	4080	No	NA	6	1	0	Low-quality	Genome-fragment	6.43	AAI-based (medium-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1479702	2677	No	NA	6	6	0	Low-quality	Genome-fragment	5.35	AAI-based (medium-confidence)	0.0	1.0	
cn_080613_5_ph_rerun_000000000308	12024	No	NA	16	12	0	Low-quality	Genome-fragment	28.78	AAI-based (medium-confidence)	0.0	1.0	
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_166_k141_1710563	19389	No	NA	22	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_1595184	4654	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_1244881	13123	Yes	11458	21	2	3	Low-quality	Genome-fragment	19.62	HMM-based (lower-bound)	12.69	1.0	
cn_080613_5_ph_rerun_000000000243	5808	No	NA	10	2	0	Low-quality	Genome-fragment	8.43	HMM-based (lower-bound)	0.0	1.0	
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_81_k141_1245044	2709	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
cn_080613_5_ph_rerun_000000000626	25202	No	NA	29	25	1	Low-quality	Genome-fragment	43.95	AAI-based (medium-confidence)	0.0	1.0	
cn_080613_5_ph_rerun_000000000179	6088	No	NA	5	3	0	Low-quality	Genome-fragment	15.39	AAI-based (medium-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1827864	8969	No	NA	15	3	0	Low-quality	Genome-fragment	19.84	AAI-based (medium-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1126944	3727	No	NA	3	2	0	Medium-quality	Genome-fragment	51.79	AAI-based (medium-confidence)	0.0	1.0	
cn_080613_5_ph_rerun_000000000149	5396	No	NA	4	1	0	Low-quality	Genome-fragment	10.63	AAI-based (high-confidence)	0.0	1.0	
cn_080613_5_ph_rerun_000000000501	6514	No	NA	15	3	0	Low-quality	Genome-fragment	9.64	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1480692	4179	No	NA	4	4	0	Low-quality	Genome-fragment	24.64	AAI-based (high-confidence)	0.0	1.0	
cn_080613_5_ph_rerun_000000000472	8715	No	NA	19	4	0	Low-quality	Genome-fragment	12.4	HMM-based (lower-bound)	0.0	1.0	
cn_080613_5_ph_rerun_000000000399	5447	Yes	4840	10	8	1	Low-quality	Genome-fragment	8.36	AAI-based (medium-confidence)	11.14	1.02	
cn_080613_5_ph_rerun_000000000226	10978	No	NA	21	3	0	Low-quality	Genome-fragment	23.28	AAI-based (medium-confidence)	0.0	1.0	
cn_080613_5_ph_rerun_000000000579	14991	No	NA	11	3	0	Low-quality	Genome-fragment	10.83	AAI-based (medium-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_662544	3736	No	NA	2	2	0	Low-quality	Genome-fragment	9.55	AAI-based (high-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_430223	2626	No	NA	3	1	0	Low-quality	Genome-fragment	5.6	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1127695	2641	No	NA	1	1	0	Low-quality	Genome-fragment	3.72	AAI-based (medium-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1359429	8851	No	NA	3	1	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
080613_5_ph_rerun_k141_1127809	4598	No	NA	12	3	0	Low-quality	Genome-fragment	4.36	HMM-based (lower-bound)	0.0	1.0	
cn_080613_5_ph_rerun_000000000051	8517	No	NA	8	4	0	Low-quality	Genome-fragment	5.67	AAI-based (medium-confidence)	0.0	1.0	
cn_080613_5_ph_rerun_000000000352	22106	No	NA	34	18	0	Medium-quality	Genome-fragment	63.87	AAI-based (medium-confidence)	0.0	1.0	
raw-080813-7-mc_raw-080813-7-mc_bin_2_k141_1246845	3266	No	NA	7	1	0	Low-quality	Genome-fragment	4.89	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1597163	2726	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080613_5_ph_rerun_000000000614	10258	No	NA	22	5	0	Low-quality	Genome-fragment	16.55	AAI-based (high-confidence)	0.0	1.01	
080613_5_ph_rerun_k141_1829382	2741	No	NA	2	1	0	Low-quality	Genome-fragment	3.65	HMM-based (lower-bound)	0.0	1.0	
raw-080813-7-mc_raw-080813-7-mc_bin_348_k141_1247055	3323	No	NA	3	2	0	Low-quality	Genome-fragment	4.89	AAI-based (high-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_545860	4224	No	NA	3	2	0	Medium-quality	Genome-fragment	55.02	AAI-based (high-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_895065	2752	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_1713016	2601	No	NA	2	1	0	Low-quality	Genome-fragment	24.25	HMM-based (lower-bound)	0.0	1.0	
cn_080613_5_ph_rerun_000000000423	34419	No	NA	46	19	1	Complete	High-quality	100.0	DTR (medium-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1597980	2943	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_431582	11758	No	NA	9	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_1830297	3528	No	NA	6	3	0	Low-quality	Genome-fragment	7.07	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1361064	4002	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080613_5_ph_rerun_000000000542	7961	No	NA	17	4	0	Low-quality	Genome-fragment	13.56	HMM-based (lower-bound)	0.0	1.0	
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_180_k141_664374	24383	No	NA	27	2	2	Low-quality	Genome-fragment	36.96	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_203366	3035	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_1130033	2890	No	NA	5	2	0	Low-quality	Genome-fragment	6.69	AAI-based (high-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1130132	2712	No	NA	2	2	0	Low-quality	Genome-fragment	3.76	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_780226	3033	No	NA	4	1	0	Low-quality	Genome-fragment	3.98	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_313264	3719	No	NA	11	2	0	Low-quality	Genome-fragment	4.12	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1831704	2875	No	NA	7	2	0	Low-quality	Genome-fragment	5.51	AAI-based (high-confidence)	0.0	1.0	
cn_080613_5_ph_rerun_000000000295	8541	No	NA	19	3	0	Low-quality	Genome-fragment	15.38	AAI-based (high-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1017245	2543	No	NA	2	2	0	Low-quality	Genome-fragment	4.94	AAI-based (medium-confidence)	0.0	1.0	
cn_080613_5_ph_rerun_000000000629	7002	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_37_k141_1832131	2755	No	NA	3	3	0	Low-quality	Genome-fragment	3.82	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1484837	2671	No	NA	2	1	0	Low-quality	Genome-fragment	43.7	AAI-based (medium-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1249897	2626	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080613_5_ph_rerun_000000000453	5160	No	NA	5	5	0	Low-quality	Genome-fragment	11.99	AAI-based (high-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1832240	33085	No	NA	23	3	1	Low-quality	Genome-fragment	3.67	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_314021	2819	No	NA	3	3	0	Low-quality	Genome-fragment	5.91	AAI-based (medium-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_781138	4376	No	NA	7	0	3	Low-quality	Genome-fragment	5.88	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_23_k141_1485278	4420	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_314349	2596	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_1131865	4795	No	NA	13	2	0	Low-quality	Genome-fragment	5.62	HMM-based (lower-bound)	0.0	1.0	
cn_080613_5_ph_rerun_000000000520	17584	No	NA	23	13	0	Low-quality	Genome-fragment	26.72	AAI-based (medium-confidence)	0.0	1.0	
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_82_k141_1363608	3305	No	NA	2	0	1	Low-quality	Genome-fragment	1.68	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
raw-080913-8-1-ph_rerun_bin_99_k141_314671	3900	No	NA	5	4	0	Low-quality	Genome-fragment	7.55	AAI-based (medium-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1363629	2930	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
cn_080613_5_ph_rerun_000000000212	5705	No	NA	12	11	0	Low-quality	Genome-fragment	6.13	AAI-based (high-confidence)	0.0	1.0	
cn_080613_5_ph_rerun_000000000383	5494	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_1601411	4859	No	NA	2	1	0	Low-quality	Genome-fragment	9.7	AAI-based (medium-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1132705	4257	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_898551	2575	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080613_5_ph_rerun_k141_898563	7277	No	NA	3	1	0	High-quality	High-quality	90.88	AAI-based (medium-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_315293	3369	No	NA	4	1	0	Low-quality	Genome-fragment	4.4	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1364230	4782	No	NA	5	2	0	Low-quality	Genome-fragment	4.63	HMM-based (lower-bound)	0.0	1.0	
raw-080813-7-mc_raw-080813-7-mc_bin_2_k141_898697	2515	No	NA	1	1	0	Low-quality	Genome-fragment	3.66	HMM-based (lower-bound)	0.0	1.0	
080613_5_ph_rerun_k141_1132965	3684	No	NA	5	3	0	Low-quality	Genome-fragment	6.38	AAI-based (medium-confidence)	0.0	1.0	
cn_080613_5_ph_rerun_000000000318	10513	No	NA	21	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080613_5_ph_rerun_000000000124	10458	No	NA	7	2	0	Low-quality	Genome-fragment	13.18	AAI-based (medium-confidence)	0.0	1.0	
080613_5_ph_rerun_k141_1019267	4819	Yes	3564	8	1	1	Low-quality	Genome-fragment	6.28	HMM-based (lower-bound)	26.04	1.0	
